id;timestamp;value;meter_port_id;created;last_modified
83224090;2015-09-21 11:58:48.585+02;12000;27;2015-09-21 11:58:48.656973+02;2015-09-21 11:58:48.657006+02
83224096;2015-09-21 11:58:51.628+02;7000;29;2015-09-21 11:58:51.755796+02;2015-09-21 11:58:51.75583+02
83224094;2015-09-21 11:58:51.628+02;137739000;28;2015-09-21 11:58:51.666448+02;2015-09-21 11:58:51.666484+02
83224098;2015-09-21 11:58:51.908+02;-4802000;25;2015-09-21 11:58:51.982156+02;2015-09-21 11:58:51.98219+02
83224106;2015-09-21 11:59:00.037+02;24000;31;2015-09-21 11:59:00.21287+02;2015-09-21 11:59:00.212901+02
83224124;2015-09-21 11:59:11.914+02;-4812000;25;2015-09-21 11:59:11.985262+02;2015-09-21 11:59:11.985293+02
83224136;2015-09-21 11:59:20.044+02;24000;31;2015-09-21 11:59:20.118176+02;2015-09-21 11:59:20.118208+02
83224151;2015-09-21 11:59:28.591+02;4396000;26;2015-09-21 11:59:28.652448+02;2015-09-21 11:59:28.65248+02
83224155;2015-09-21 11:59:31.903+02;46432379000;24;2015-09-21 11:59:31.942095+02;2015-09-21 11:59:31.942126+02
83224169;2015-09-21 11:59:40.031+02;24000;31;2015-09-21 11:59:40.254024+02;2015-09-21 11:59:40.254056+02
83224167;2015-09-21 11:59:40.031+02;30281000;30;2015-09-21 11:59:40.089+02;2015-09-21 11:59:40.089034+02
83224190;2015-09-21 11:59:48.588+02;12000;27;2015-09-21 11:59:48.664699+02;2015-09-21 11:59:48.664759+02
83224196;2015-09-21 11:59:51.628+02;7000;29;2015-09-21 11:59:51.788969+02;2015-09-21 11:59:51.789002+02
83224194;2015-09-21 11:59:51.628+02;137739000;28;2015-09-21 11:59:51.667486+02;2015-09-21 11:59:51.667519+02
83224198;2015-09-21 11:59:51.908+02;-4796000;25;2015-09-21 11:59:52.008441+02;2015-09-21 11:59:52.008472+02
83224224;2015-09-21 12:00:11.916+02;-4794000;25;2015-09-21 12:00:11.988313+02;2015-09-21 12:00:11.988347+02
83224251;2015-09-21 12:00:28.604+02;12000;27;2015-09-21 12:00:28.676965+02;2015-09-21 12:00:28.676999+02
83224255;2015-09-21 12:00:31.906+02;46432379000;24;2015-09-21 12:00:31.94474+02;2015-09-21 12:00:31.944775+02
83224267;2015-09-21 12:00:40.035+02;24000;31;2015-09-21 12:00:40.107654+02;2015-09-21 12:00:40.107688+02
83224290;2015-09-21 12:00:48.593+02;12000;27;2015-09-21 12:00:48.697339+02;2015-09-21 12:00:48.697372+02
83224289;2015-09-21 12:00:48.593+02;4396000;26;2015-09-21 12:00:48.631938+02;2015-09-21 12:00:48.631969+02
83224294;2015-09-21 12:00:51.633+02;137739000;28;2015-09-21 12:00:51.672986+02;2015-09-21 12:00:51.673018+02
83224297;2015-09-21 12:00:51.913+02;46432380000;24;2015-09-21 12:00:51.952947+02;2015-09-21 12:00:51.952993+02
83224355;2015-09-21 12:01:31.911+02;46432380000;24;2015-09-21 12:01:31.950266+02;2015-09-21 12:01:31.950298+02
83224367;2015-09-21 12:01:40.04+02;30281000;30;2015-09-21 12:01:40.111915+02;2015-09-21 12:01:40.111956+02
83224389;2015-09-21 12:01:48.587+02;12000;27;2015-09-21 12:01:48.667435+02;2015-09-21 12:01:48.667464+02
83224388;2015-09-21 12:01:48.587+02;4396000;26;2015-09-21 12:01:48.625064+02;2015-09-21 12:01:48.625095+02
83224390;2015-09-21 12:01:48.767+02;21250;289;2015-09-21 12:01:48.806628+02;2015-09-21 12:01:48.806661+02
83224395;2015-09-21 12:01:51.628+02;7000;29;2015-09-21 12:01:51.758573+02;2015-09-21 12:01:51.758604+02
83224397;2015-09-21 12:01:51.91+02;-5349000;25;2015-09-21 12:01:51.993608+02;2015-09-21 12:01:51.993643+02
83224404;2015-09-21 12:02:00.037+02;30281000;30;2015-09-21 12:02:00.087007+02;2015-09-21 12:02:00.087043+02
83224421;2015-09-21 12:02:08.594+02;4396000;26;2015-09-21 12:02:08.631909+02;2015-09-21 12:02:08.63194+02
83224450;2015-09-21 12:02:28.594+02;4396000;26;2015-09-21 12:02:28.632837+02;2015-09-21 12:02:28.63293+02
83224454;2015-09-21 12:02:31.632+02;8000;29;2015-09-21 12:02:31.778134+02;2015-09-21 12:02:31.778166+02
83224455;2015-09-21 12:02:31.912+02;46432380000;24;2015-09-21 12:02:31.951827+02;2015-09-21 12:02:31.951859+02
83224467;2015-09-21 12:02:40.043+02;25000;31;2015-09-21 12:02:40.120782+02;2015-09-21 12:02:40.120816+02
83224489;2015-09-21 12:02:48.59+02;12000;27;2015-09-21 12:02:48.707738+02;2015-09-21 12:02:48.70777+02
83224488;2015-09-21 12:02:48.59+02;4396000;26;2015-09-21 12:02:48.661373+02;2015-09-21 12:02:48.661405+02
83224494;2015-09-21 12:02:51.631+02;7000;29;2015-09-21 12:02:51.743935+02;2015-09-21 12:02:51.743968+02
83224493;2015-09-21 12:02:51.631+02;137739000;28;2015-09-21 12:02:51.670377+02;2015-09-21 12:02:51.67041+02
83224497;2015-09-21 12:02:51.913+02;-5191000;25;2015-09-21 12:02:51.997823+02;2015-09-21 12:02:51.997857+02
83224496;2015-09-21 12:02:51.913+02;46432381000;24;2015-09-21 12:02:51.952969+02;2015-09-21 12:02:51.953002+02
83224504;2015-09-21 12:03:00.04+02;25000;31;2015-09-21 12:03:00.109969+02;2015-09-21 12:03:00.110001+02
83224521;2015-09-21 12:03:08.589+02;11000;27;2015-09-21 12:03:08.659389+02;2015-09-21 12:03:08.659419+02
83224536;2015-09-21 12:03:20.037+02;24000;31;2015-09-21 12:03:20.202176+02;2015-09-21 12:03:20.202208+02
83224550;2015-09-21 12:03:28.594+02;12000;27;2015-09-21 12:03:28.665316+02;2015-09-21 12:03:28.665348+02
83224555;2015-09-21 12:03:31.915+02;-5191000;25;2015-09-21 12:03:31.996061+02;2015-09-21 12:03:31.996091+02
83224554;2015-09-21 12:03:31.915+02;46432381000;24;2015-09-21 12:03:31.952737+02;2015-09-21 12:03:31.952767+02
83224588;2015-09-21 12:03:48.591+02;12000;27;2015-09-21 12:03:48.670835+02;2015-09-21 12:03:48.670866+02
83224587;2015-09-21 12:03:48.591+02;4396000;26;2015-09-21 12:03:48.629817+02;2015-09-21 12:03:48.629848+02
83224594;2015-09-21 12:03:51.632+02;7000;29;2015-09-21 12:03:51.745869+02;2015-09-21 12:03:51.745901+02
83224593;2015-09-21 12:03:51.632+02;137740000;28;2015-09-21 12:03:51.671663+02;2015-09-21 12:03:51.6717+02
83224596;2015-09-21 12:03:51.912+02;-5195000;25;2015-09-21 12:03:51.985611+02;2015-09-21 12:03:51.985643+02
83224604;2015-09-21 12:04:00.041+02;24000;31;2015-09-21 12:04:00.11818+02;2015-09-21 12:04:00.118214+02
83224650;2015-09-21 12:04:28.6+02;12000;27;2015-09-21 12:04:28.700042+02;2015-09-21 12:04:28.700076+02
83224653;2015-09-21 12:04:31.635+02;137740000;28;2015-09-21 12:04:31.684924+02;2015-09-21 12:04:31.684959+02
83224655;2015-09-21 12:04:31.918+02;-5191000;25;2015-09-21 12:04:32.009572+02;2015-09-21 12:04:32.009605+02
83224654;2015-09-21 12:04:31.918+02;46432382000;24;2015-09-21 12:04:31.956315+02;2015-09-21 12:04:31.956346+02
83224735;2015-09-21 12:04:39+02;1515332000;1296;2015-09-21 12:05:19.774272+02;2015-09-21 12:05:19.774303+02
83224733;2015-09-21 12:04:39+02;9596;1283;2015-09-21 12:05:19.310723+02;2015-09-21 12:05:19.310754+02
83224667;2015-09-21 12:04:40.048+02;24000;31;2015-09-21 12:04:40.172054+02;2015-09-21 12:04:40.172086+02
83224666;2015-09-21 12:04:40.048+02;30281000;30;2015-09-21 12:04:40.087462+02;2015-09-21 12:04:40.087494+02
83224688;2015-09-21 12:04:48.594+02;11000;27;2015-09-21 12:04:48.681825+02;2015-09-21 12:04:48.681856+02
83224687;2015-09-21 12:04:48.594+02;4396000;26;2015-09-21 12:04:48.631957+02;2015-09-21 12:04:48.631987+02
83224694;2015-09-21 12:04:51.632+02;7000;29;2015-09-21 12:04:51.745818+02;2015-09-21 12:04:51.745849+02
83224693;2015-09-21 12:04:51.632+02;137740000;28;2015-09-21 12:04:51.672439+02;2015-09-21 12:04:51.672485+02
83224696;2015-09-21 12:04:51.914+02;-5189000;25;2015-09-21 12:04:51.999398+02;2015-09-21 12:04:51.999429+02
83224695;2015-09-21 12:04:51.914+02;46432382000;24;2015-09-21 12:04:51.954738+02;2015-09-21 12:04:51.954772+02
83224752;2015-09-21 12:05:31.636+02;137740000;28;2015-09-21 12:05:31.675342+02;2015-09-21 12:05:31.675382+02
83224754;2015-09-21 12:05:31.918+02;46432382000;24;2015-09-21 12:05:31.955816+02;2015-09-21 12:05:31.955847+02
83224766;2015-09-21 12:05:40.045+02;24000;31;2015-09-21 12:05:40.117954+02;2015-09-21 12:05:40.117986+02
83224787;2015-09-21 12:05:48.605+02;12000;27;2015-09-21 12:05:48.690956+02;2015-09-21 12:05:48.690988+02
83224786;2015-09-21 12:05:48.605+02;4396000;26;2015-09-21 12:05:48.643157+02;2015-09-21 12:05:48.64319+02
83224794;2015-09-21 12:05:51.637+02;7000;29;2015-09-21 12:05:51.759829+02;2015-09-21 12:05:51.759861+02
83224792;2015-09-21 12:05:51.637+02;137740000;28;2015-09-21 12:05:51.67567+02;2015-09-21 12:05:51.675701+02
83224795;2015-09-21 12:05:51.909+02;-5188000;25;2015-09-21 12:05:51.981703+02;2015-09-21 12:05:51.981735+02
83224823;2015-09-21 12:06:11.634+02;137740000;28;2015-09-21 12:06:11.672812+02;2015-09-21 12:06:11.672843+02
83224834;2015-09-21 12:06:20.043+02;30281000;30;2015-09-21 12:06:20.081707+02;2015-09-21 12:06:20.08174+02
83224853;2015-09-21 12:06:31.631+02;7000;29;2015-09-21 12:06:31.75129+02;2015-09-21 12:06:31.75132+02
83224854;2015-09-21 12:06:31.926+02;46432383000;24;2015-09-21 12:06:31.96413+02;2015-09-21 12:06:31.964162+02
83224866;2015-09-21 12:06:40.04+02;24000;31;2015-09-21 12:06:40.118304+02;2015-09-21 12:06:40.118339+02
83224886;2015-09-21 12:06:48.599+02;12000;27;2015-09-21 12:06:48.670412+02;2015-09-21 12:06:48.670444+02
83224893;2015-09-21 12:06:51.632+02;7000;29;2015-09-21 12:06:51.744342+02;2015-09-21 12:06:51.744398+02
83224895;2015-09-21 12:06:51.924+02;-4707000;25;2015-09-21 12:06:51.996029+02;2015-09-21 12:06:51.996062+02
83224923;2015-09-21 12:07:11.639+02;137740000;28;2015-09-21 12:07:11.676875+02;2015-09-21 12:07:11.676906+02
83224934;2015-09-21 12:07:20.044+02;30281000;30;2015-09-21 12:07:20.096724+02;2015-09-21 12:07:20.096756+02
83224954;2015-09-21 12:07:31.928+02;46432383000;24;2015-09-21 12:07:31.966882+02;2015-09-21 12:07:31.966915+02
83224966;2015-09-21 12:07:40.045+02;24000;31;2015-09-21 12:07:40.127316+02;2015-09-21 12:07:40.127357+02
83224965;2015-09-21 12:07:40.045+02;30281000;30;2015-09-21 12:07:40.083404+02;2015-09-21 12:07:40.083434+02
83224986;2015-09-21 12:07:48.594+02;12000;27;2015-09-21 12:07:48.673453+02;2015-09-21 12:07:48.673483+02
83224985;2015-09-21 12:07:48.594+02;4397000;26;2015-09-21 12:07:48.631757+02;2015-09-21 12:07:48.631788+02
83224993;2015-09-21 12:07:51.633+02;7000;29;2015-09-21 12:07:51.750993+02;2015-09-21 12:07:51.751026+02
83225020;2015-09-21 12:08:08.601+02;4397000;26;2015-09-21 12:08:08.639672+02;2015-09-21 12:08:08.639706+02
83225023;2015-09-21 12:08:11.639+02;137740000;28;2015-09-21 12:08:11.676934+02;2015-09-21 12:08:11.676964+02
83225034;2015-09-21 12:08:20.039+02;24000;31;2015-09-21 12:08:20.120728+02;2015-09-21 12:08:20.12076+02
83225033;2015-09-21 12:08:20.039+02;30281000;30;2015-09-21 12:08:20.077838+02;2015-09-21 12:08:20.077894+02
83225054;2015-09-21 12:08:31.923+02;-5101000;25;2015-09-21 12:08:31.998668+02;2015-09-21 12:08:31.998702+02
83225065;2015-09-21 12:08:40.048+02;30281000;30;2015-09-21 12:08:40.086256+02;2015-09-21 12:08:40.086289+02
83225086;2015-09-21 12:08:48.597+02;12000;27;2015-09-21 12:08:48.678747+02;2015-09-21 12:08:48.678779+02
83225085;2015-09-21 12:08:48.597+02;4397000;26;2015-09-21 12:08:48.635309+02;2015-09-21 12:08:48.635364+02
83225093;2015-09-21 12:08:51.638+02;7000;29;2015-09-21 12:08:51.767909+02;2015-09-21 12:08:51.76794+02
83225091;2015-09-21 12:08:51.638+02;137740000;28;2015-09-21 12:08:51.677502+02;2015-09-21 12:08:51.677562+02
83225104;2015-09-21 12:09:00.047+02;24000;31;2015-09-21 12:09:00.223611+02;2015-09-21 12:09:00.223641+02
83225102;2015-09-21 12:09:00.047+02;30281000;30;2015-09-21 12:09:00.085837+02;2015-09-21 12:09:00.085869+02
83225120;2015-09-21 12:09:08.594+02;11000;27;2015-09-21 12:09:08.677851+02;2015-09-21 12:09:08.677891+02
83225119;2015-09-21 12:09:08.594+02;4397000;26;2015-09-21 12:09:08.633169+02;2015-09-21 12:09:08.633201+02
83225135;2015-09-21 12:09:20.044+02;24000;31;2015-09-21 12:09:20.428295+02;2015-09-21 12:09:20.428328+02
83225133;2015-09-21 12:09:20.044+02;30281000;30;2015-09-21 12:09:20.116129+02;2015-09-21 12:09:20.116161+02
83225166;2015-09-21 12:09:40.051+02;24000;31;2015-09-21 12:09:40.163055+02;2015-09-21 12:09:40.163087+02
83225165;2015-09-21 12:09:40.051+02;30281000;30;2015-09-21 12:09:40.088995+02;2015-09-21 12:09:40.089047+02
83225185;2015-09-21 12:09:48.599+02;12000;27;2015-09-21 12:09:48.679684+02;2015-09-21 12:09:48.679716+02
83225184;2015-09-21 12:09:48.599+02;4397000;26;2015-09-21 12:09:48.638101+02;2015-09-21 12:09:48.638132+02
83225192;2015-09-21 12:09:51.638+02;7000;29;2015-09-21 12:09:51.750525+02;2015-09-21 12:09:51.750558+02
83225191;2015-09-21 12:09:51.638+02;137740000;28;2015-09-21 12:09:51.676976+02;2015-09-21 12:09:51.677007+02
83225194;2015-09-21 12:09:51.918+02;46432385000;24;2015-09-21 12:09:51.955903+02;2015-09-21 12:09:51.955935+02
83225202;2015-09-21 12:10:00.047+02;25000;31;2015-09-21 12:10:00.118495+02;2015-09-21 12:10:00.118526+02
83225220;2015-09-21 12:10:08.595+02;12000;27;2015-09-21 12:10:08.694077+02;2015-09-21 12:10:08.694109+02
83225219;2015-09-21 12:10:08.595+02;4397000;26;2015-09-21 12:10:08.634265+02;2015-09-21 12:10:08.634298+02
83225223;2015-09-21 12:10:11.635+02;7000;29;2015-09-21 12:10:11.719028+02;2015-09-21 12:10:11.719074+02
83225222;2015-09-21 12:10:11.635+02;137740000;28;2015-09-21 12:10:11.674566+02;2015-09-21 12:10:11.674599+02
83225233;2015-09-21 12:10:20.044+02;25000;31;2015-09-21 12:10:20.128418+02;2015-09-21 12:10:20.128452+02
83225232;2015-09-21 12:10:20.044+02;30281000;30;2015-09-21 12:10:20.083028+02;2015-09-21 12:10:20.083059+02
83225266;2015-09-21 12:10:40.061+02;24000;31;2015-09-21 12:10:40.178249+02;2015-09-21 12:10:40.178281+02
83225265;2015-09-21 12:10:40.061+02;30281000;30;2015-09-21 12:10:40.101764+02;2015-09-21 12:10:40.101796+02
83225284;2015-09-21 12:10:48.602+02;12000;27;2015-09-21 12:10:48.682937+02;2015-09-21 12:10:48.682968+02
83225283;2015-09-21 12:10:48.602+02;4397000;26;2015-09-21 12:10:48.640029+02;2015-09-21 12:10:48.64006+02
83225292;2015-09-21 12:10:51.641+02;7000;29;2015-09-21 12:10:51.764188+02;2015-09-21 12:10:51.764219+02
83225290;2015-09-21 12:10:51.641+02;137740000;28;2015-09-21 12:10:51.680477+02;2015-09-21 12:10:51.680509+02
83225294;2015-09-21 12:10:51.931+02;46432385000;24;2015-09-21 12:10:51.970232+02;2015-09-21 12:10:51.970265+02
83225302;2015-09-21 12:11:00.048+02;25000;31;2015-09-21 12:11:00.120588+02;2015-09-21 12:11:00.120622+02
83225319;2015-09-21 12:11:08.607+02;4397000;26;2015-09-21 12:11:08.647584+02;2015-09-21 12:11:08.647618+02
83225323;2015-09-21 12:11:11.636+02;7000;29;2015-09-21 12:11:11.747722+02;2015-09-21 12:11:11.747753+02
83225322;2015-09-21 12:11:11.636+02;137740000;28;2015-09-21 12:11:11.674988+02;2015-09-21 12:11:11.675022+02
83225332;2015-09-21 12:11:20.045+02;30281000;30;2015-09-21 12:11:20.084245+02;2015-09-21 12:11:20.084276+02
83225352;2015-09-21 12:11:31.645+02;7000;29;2015-09-21 12:11:31.747304+02;2015-09-21 12:11:31.747336+02
83225353;2015-09-21 12:11:31.925+02;46432385000;24;2015-09-21 12:11:31.963714+02;2015-09-21 12:11:31.963777+02
83225365;2015-09-21 12:11:40.054+02;25000;31;2015-09-21 12:11:40.127231+02;2015-09-21 12:11:40.127263+02
83225383;2015-09-21 12:11:48.601+02;12000;27;2015-09-21 12:11:48.671078+02;2015-09-21 12:11:48.671108+02
83225386;2015-09-21 12:11:49.251+02;21250;289;2015-09-21 12:11:49.287833+02;2015-09-21 12:11:49.287863+02
83225392;2015-09-21 12:11:51.642+02;7000;29;2015-09-21 12:11:51.791157+02;2015-09-21 12:11:51.791186+02
83225390;2015-09-21 12:11:51.642+02;137740000;28;2015-09-21 12:11:51.712558+02;2015-09-21 12:11:51.712588+02
83225394;2015-09-21 12:11:51.924+02;-5115000;25;2015-09-21 12:11:51.992679+02;2015-09-21 12:11:51.992708+02
83225402;2015-09-21 12:12:00.056+02;24000;31;2015-09-21 12:12:00.137596+02;2015-09-21 12:12:00.137628+02
83225419;2015-09-21 12:12:08.604+02;12000;27;2015-09-21 12:12:08.673386+02;2015-09-21 12:12:08.673416+02
83225423;2015-09-21 12:12:11.639+02;7000;29;2015-09-21 12:12:11.752145+02;2015-09-21 12:12:11.752177+02
83225422;2015-09-21 12:12:11.639+02;137740000;28;2015-09-21 12:12:11.678426+02;2015-09-21 12:12:11.678462+02
83225433;2015-09-21 12:12:20.048+02;24000;31;2015-09-21 12:12:20.136525+02;2015-09-21 12:12:20.13659+02
83225432;2015-09-21 12:12:20.048+02;30281000;30;2015-09-21 12:12:20.087136+02;2015-09-21 12:12:20.08717+02
83225449;2015-09-21 12:12:28.605+02;4397000;26;2015-09-21 12:12:28.643006+02;2015-09-21 12:12:28.643038+02
83225453;2015-09-21 12:12:31.926+02;46432386000;24;2015-09-21 12:12:31.966909+02;2015-09-21 12:12:31.966959+02
83225465;2015-09-21 12:12:40.057+02;24000;31;2015-09-21 12:12:40.13032+02;2015-09-21 12:12:40.130352+02
83225483;2015-09-21 12:12:48.604+02;12000;27;2015-09-21 12:12:48.697001+02;2015-09-21 12:12:48.697035+02
83225482;2015-09-21 12:12:48.604+02;4397000;26;2015-09-21 12:12:48.645338+02;2015-09-21 12:12:48.645371+02
83225490;2015-09-21 12:12:51.643+02;7000;29;2015-09-21 12:12:51.766506+02;2015-09-21 12:12:51.766539+02
83225488;2015-09-21 12:12:51.643+02;137740000;28;2015-09-21 12:12:51.681441+02;2015-09-21 12:12:51.681476+02
83225493;2015-09-21 12:12:51.925+02;-5096000;25;2015-09-21 12:12:52.006287+02;2015-09-21 12:12:52.006318+02
83225492;2015-09-21 12:12:51.925+02;46432386000;24;2015-09-21 12:12:51.962802+02;2015-09-21 12:12:51.962834+02
83225503;2015-09-21 12:13:00.059+02;25000;31;2015-09-21 12:13:00.214305+02;2015-09-21 12:13:00.214338+02
83225519;2015-09-21 12:13:08.636+02;4397000;26;2015-09-21 12:13:08.683907+02;2015-09-21 12:13:08.683943+02
83225523;2015-09-21 12:13:11.642+02;7000;29;2015-09-21 12:13:11.754024+02;2015-09-21 12:13:11.754084+02
83225522;2015-09-21 12:13:11.642+02;137740000;28;2015-09-21 12:13:11.680052+02;2015-09-21 12:13:11.680084+02
83225532;2015-09-21 12:13:20.051+02;30282000;30;2015-09-21 12:13:20.090541+02;2015-09-21 12:13:20.090575+02
83225548;2015-09-21 12:13:28.598+02;12000;27;2015-09-21 12:13:28.680867+02;2015-09-21 12:13:28.680898+02
83225547;2015-09-21 12:13:28.598+02;4397000;26;2015-09-21 12:13:28.638645+02;2015-09-21 12:13:28.638676+02
83225553;2015-09-21 12:13:31.918+02;-5074000;25;2015-09-21 12:13:31.990313+02;2015-09-21 12:13:31.990371+02
83225582;2015-09-21 12:13:48.605+02;12000;27;2015-09-21 12:13:48.674037+02;2015-09-21 12:13:48.674068+02
83225589;2015-09-21 12:13:51.645+02;7000;29;2015-09-21 12:13:51.755131+02;2015-09-21 12:13:51.75516+02
83225588;2015-09-21 12:13:51.645+02;137740000;28;2015-09-21 12:13:51.683231+02;2015-09-21 12:13:51.683262+02
83225592;2015-09-21 12:13:51.929+02;-4724000;25;2015-09-21 12:13:52.019435+02;2015-09-21 12:13:52.019489+02
83225591;2015-09-21 12:13:51.929+02;46432387000;24;2015-09-21 12:13:51.971736+02;2015-09-21 12:13:51.971769+02
83225633;2015-09-21 12:14:20.052+02;24000;31;2015-09-21 12:14:20.171739+02;2015-09-21 12:14:20.171791+02
83225632;2015-09-21 12:14:20.052+02;30282000;30;2015-09-21 12:14:20.092205+02;2015-09-21 12:14:20.092238+02
83225648;2015-09-21 12:14:28.611+02;12000;27;2015-09-21 12:14:28.693201+02;2015-09-21 12:14:28.693232+02
83225647;2015-09-21 12:14:28.611+02;4397000;26;2015-09-21 12:14:28.651641+02;2015-09-21 12:14:28.651672+02
83225653;2015-09-21 12:14:31.938+02;-3947000;25;2015-09-21 12:14:32.026678+02;2015-09-21 12:14:32.02671+02
83225652;2015-09-21 12:14:31.938+02;46432387000;24;2015-09-21 12:14:31.980728+02;2015-09-21 12:14:31.980762+02
83225665;2015-09-21 12:14:40.05+02;25000;31;2015-09-21 12:14:40.183526+02;2015-09-21 12:14:40.183558+02
83225664;2015-09-21 12:14:40.05+02;30282000;30;2015-09-21 12:14:40.096165+02;2015-09-21 12:14:40.096196+02
83225682;2015-09-21 12:14:48.608+02;12000;27;2015-09-21 12:14:48.678551+02;2015-09-21 12:14:48.678585+02
83225689;2015-09-21 12:14:51.648+02;8000;29;2015-09-21 12:14:51.7621+02;2015-09-21 12:14:51.76213+02
83225688;2015-09-21 12:14:51.648+02;137740000;28;2015-09-21 12:14:51.687452+02;2015-09-21 12:14:51.687484+02
83225691;2015-09-21 12:14:51.92+02;-5094000;25;2015-09-21 12:14:51.987498+02;2015-09-21 12:14:51.987528+02
83225732;2015-09-21 12:15:20.052+02;30282000;30;2015-09-21 12:15:20.251074+02;2015-09-21 12:15:20.251105+02
83225747;2015-09-21 12:15:28.602+02;12000;27;2015-09-21 12:15:28.675329+02;2015-09-21 12:15:28.675373+02
83225751;2015-09-21 12:15:31.642+02;137740000;28;2015-09-21 12:15:31.682146+02;2015-09-21 12:15:31.682194+02
83225752;2015-09-21 12:15:31.923+02;-5095000;25;2015-09-21 12:15:32.000493+02;2015-09-21 12:15:32.000527+02
83225764;2015-09-21 12:15:40.054+02;25000;31;2015-09-21 12:15:40.127937+02;2015-09-21 12:15:40.127971+02
83225782;2015-09-21 12:15:48.609+02;12000;27;2015-09-21 12:15:48.679892+02;2015-09-21 12:15:48.679923+02
83225791;2015-09-21 12:15:51.939+02;-4991000;25;2015-09-21 12:15:52.034219+02;2015-09-21 12:15:52.034274+02
83225790;2015-09-21 12:15:51.939+02;46432388000;24;2015-09-21 12:15:51.980672+02;2015-09-21 12:15:51.980706+02
83225818;2015-09-21 12:16:08.605+02;4397000;26;2015-09-21 12:16:08.643701+02;2015-09-21 12:16:08.643734+02
83225847;2015-09-21 12:16:28.614+02;12000;27;2015-09-21 12:16:28.686925+02;2015-09-21 12:16:28.686959+02
83225851;2015-09-21 12:16:31.644+02;137742000;28;2015-09-21 12:16:31.684381+02;2015-09-21 12:16:31.684416+02
83225864;2015-09-21 12:16:40.062+02;25000;31;2015-09-21 12:16:40.136749+02;2015-09-21 12:16:40.13678+02
83225881;2015-09-21 12:16:48.601+02;11000;27;2015-09-21 12:16:48.689585+02;2015-09-21 12:16:48.689617+02
83225880;2015-09-21 12:16:48.601+02;4397000;26;2015-09-21 12:16:48.645146+02;2015-09-21 12:16:48.645181+02
83225890;2015-09-21 12:16:51.932+02;-1626000;25;2015-09-21 12:16:52.011873+02;2015-09-21 12:16:52.011906+02
83225918;2015-09-21 12:17:08.61+02;4397000;26;2015-09-21 12:17:08.653213+02;2015-09-21 12:17:08.653246+02
83225922;2015-09-21 12:17:11.651+02;113000;29;2015-09-21 12:17:11.754837+02;2015-09-21 12:17:11.754871+02
83225951;2015-09-21 12:17:31.648+02;137743000;28;2015-09-21 12:17:31.68684+02;2015-09-21 12:17:31.686872+02
83225963;2015-09-21 12:17:40.047+02;30282000;30;2015-09-21 12:17:40.087525+02;2015-09-21 12:17:40.087558+02
83225980;2015-09-21 12:17:48.604+02;12000;27;2015-09-21 12:17:48.687303+02;2015-09-21 12:17:48.687337+02
83225979;2015-09-21 12:17:48.604+02;4397000;26;2015-09-21 12:17:48.643394+02;2015-09-21 12:17:48.643426+02
83225989;2015-09-21 12:17:51.925+02;46432389000;24;2015-09-21 12:17:51.96307+02;2015-09-21 12:17:51.963103+02
83226018;2015-09-21 12:18:08.603+02;12000;27;2015-09-21 12:18:08.684468+02;2015-09-21 12:18:08.6845+02
83226017;2015-09-21 12:18:08.603+02;4397000;26;2015-09-21 12:18:08.641078+02;2015-09-21 12:18:08.641108+02
83226022;2015-09-21 12:18:11.651+02;113000;29;2015-09-21 12:18:11.768017+02;2015-09-21 12:18:11.768075+02
83226031;2015-09-21 12:18:20.061+02;30282000;30;2015-09-21 12:18:20.099467+02;2015-09-21 12:18:20.099502+02
83226051;2015-09-21 12:18:31.649+02;137745000;28;2015-09-21 12:18:31.692698+02;2015-09-21 12:18:31.692741+02
83226064;2015-09-21 12:18:40.05+02;25000;31;2015-09-21 12:18:40.201418+02;2015-09-21 12:18:40.201489+02
83226063;2015-09-21 12:18:40.05+02;30282000;30;2015-09-21 12:18:40.100482+02;2015-09-21 12:18:40.100527+02
83226079;2015-09-21 12:18:48.605+02;12000;27;2015-09-21 12:18:48.686978+02;2015-09-21 12:18:48.687013+02
83226078;2015-09-21 12:18:48.605+02;4397000;26;2015-09-21 12:18:48.643778+02;2015-09-21 12:18:48.643811+02
83226088;2015-09-21 12:18:51.646+02;112000;29;2015-09-21 12:18:51.76782+02;2015-09-21 12:18:51.76792+02
83226086;2015-09-21 12:18:51.646+02;137746000;28;2015-09-21 12:18:51.684439+02;2015-09-21 12:18:51.684472+02
83226089;2015-09-21 12:18:51.926+02;46432390000;24;2015-09-21 12:18:51.965476+02;2015-09-21 12:18:51.965511+02
83226118;2015-09-21 12:19:08.604+02;12000;27;2015-09-21 12:19:08.689056+02;2015-09-21 12:19:08.689092+02
83226117;2015-09-21 12:19:08.604+02;4397000;26;2015-09-21 12:19:08.644375+02;2015-09-21 12:19:08.644428+02
83226131;2015-09-21 12:19:20.051+02;30282000;30;2015-09-21 12:19:20.121403+02;2015-09-21 12:19:20.121436+02
83226163;2015-09-21 12:19:40.059+02;25000;31;2015-09-21 12:19:40.131897+02;2015-09-21 12:19:40.13193+02
83226178;2015-09-21 12:19:48.606+02;4397000;26;2015-09-21 12:19:48.644849+02;2015-09-21 12:19:48.644881+02
83226187;2015-09-21 12:19:51.646+02;113000;29;2015-09-21 12:19:51.770912+02;2015-09-21 12:19:51.770944+02
